Q,ID,TOOL,expected,predicted,ID/OOD DAIV,loss daiv,loss selforacle,ass 1,ass 2,ID/OOD Human,misclass human 1,misclass human 2,misclass humans,ID/OOD Selforacle 9999,tool_y,ID/OOD DeepSVDD,svdd scores,ID/OOD LLM,ID/OOD LLM2,ID_cleaned,ID/OOD Selforacle 99
36,dx_91_light_e5_p8,dx,5,8,ood,4943.41015625,0.5980155,Not a Street View House Number,Not a Street View House Number,ood,0,0,no,id,svhn_dx,id,-0.019779123365879,ood,id,dx_91,id
37,dx_92_light_e5_p8,dx,5,8,id,6250.2490234375,0.74476343,Not a Street View House Number,Digit 0,?,0,0,no,id,svhn_dx,id,-0.0184919722378253,id,ood,dx_92,id
38,dx_93_light_e5_p3,dx,5,3,id,5989.654296875,0.71602637,Digit 5,Digit 5,id,1,1,yes,id,svhn_dx,id,-0.0191100165247917,id,id,dx_93,id
39,dx_94_light_e5_p3,dx,5,3,ood,-340.460723876953,0.99206704,Digit 5,Not a Street View House Number,?,1,0,,id,svhn_dx,id,0.0242147129029035,id,id,dx_94,id
40,dx_95_light_e5_p3,dx,5,3,ood,3458.68017578125,0.8107545,Digit 5,Not a Street View House Number,?,1,0,,id,svhn_dx,id,-0.0105887036770582,ood,id,dx_95,id
41,dx_96_light_e5_p1,dx,5,1,id,8258.0185546875,1.017687,Digit 5,Digit 5,id,1,1,yes,id,svhn_dx,id,-0.013473343104124,id,id,dx_96,id
42,dx_97_light_e5_p7,dx,5,7,id,6086.07177734375,1.9206753,Not a Street View House Number,Not a Street View House Number,ood,0,0,no,id,svhn_dx,id,-0.0143383760005235,ood,ood,dx_97,id
43,dx_98_light_e5_p9,dx,5,9,ood,-244.121948242188,0.5101977,Not a Street View House Number,Digit 5,?,0,1,,id,svhn_dx,ood,0.0608834102749824,ood,id,dx_98,id
44,dx_99_light_e5_p3,dx,5,3,ood,-1249.63134765625,0.53151023,Not a Street View House Number,Not a Street View House Number,ood,0,0,no,id,svhn_dx,ood,1.1298909187316897,id,id,dx_99,id
0,ox_0_e5_p1,ox,5,1,id,9899.755859375,0.7331251,Digit 8,Digit 8,id,0,0,no,id,svhn_ox,id,-0.0065279547125101,id,id,ox_0,id
0,ox_1_e5_p3,ox,5,3,id,8139.0390625,0.9133792,Digit 5,Digit 3,id,1,0,,id,svhn_ox,id,0.0127107258886098,ood,id,ox_1,id
45,ox_10_e5_p6,ox,5,6,id,5725.31591796875,2.0825393,Digit 6,Digit 5,id,0,1,,id,svhn_ox,id,-0.0097926575690507,id,ood,ox_10,id
45,ox_11_e5_p6,ox,5,6,id,7249.08935546875,1.8980681,Digit 6,Digit 6,id,0,0,no,id,svhn_ox,id,0.0057608056813478,id,id,ox_11,id
46,ox_12_e5_p6,ox,5,6,id,8403.173828125,0.79347533,Not a Street View House Number,Not a Street View House Number,ood,0,0,no,id,svhn_ox,id,-0.0087767913937568,ood,id,ox_12,id
46,ox_13_e5_p2,ox,5,2,id,10014.7685546875,0.45975995,Not a Street View House Number,Not a Street View House Number,ood,0,0,no,id,svhn_ox,id,-0.0127740800380706,ood,id,ox_13,id
47,ox_14_e5_p9,ox,5,9,id,9395.7939453125,0.67528534,Digit 9,Digit 9,id,0,0,no,id,svhn_ox,id,-0.0144866332411766,id,id,ox_14,id
47,ox_15_e5_p3,ox,5,3,id,8559.6337890625,0.82327616,Not a Street View House Number,Not a Street View House Number,ood,0,0,no,id,svhn_ox,id,-0.0040179211646318,ood,id,ox_15,id
48,ox_16_e5_p3,ox,5,3,id,7583.759765625,1.1194777,Digit 9,Digit 9,id,0,0,no,id,svhn_ox,id,0.0083832461386919,id,id,ox_16,id
48,ox_17_e5_p6,ox,5,6,id,8038.7333984375,0.9547417,Digit 5,Digit 5,id,1,1,yes,id,svhn_ox,id,-0.0073764268308877,id,id,ox_17,id
49,ox_18_e5_p7,ox,5,7,id,9719.828125,0.69577384,Digit 5,Digit 5,id,1,1,yes,id,svhn_ox,id,-0.0161315258592367,ood,ood,ox_18,id
49,ox_19_e5_p0,ox,5,0,id,8896.578125,0.9855692,Digit 0,Not a Street View House Number,?,0,0,no,id,svhn_ox,id,0.0065048243850469,ood,id,ox_19,id
1,ox_2_e5_p8,ox,5,8,id,7811.6435546875,0.9539954,Not a Street View House Number,Not a Street View House Number,ood,0,0,no,id,svhn_ox,id,-0.0168191902339458,ood,id,ox_2,id
2,ox_20_e5_p6,ox,5,6,id,9596.04296875,0.4702754,Digit 6,Digit 5,id,0,1,,id,svhn_ox,id,-0.0120733007788658,id,id,ox_20,id
2,ox_21_e5_p6,ox,5,6,id,6851.00439453125,1.4484061,Not a Street View House Number,Digit 6,?,0,0,no,id,svhn_ox,id,0.0057511236518621,id,id,ox_21,id
3,ox_22_e5_p8,ox,5,8,id,8433.8896484375,0.6646174,Not a Street View House Number,Digit 8,?,0,0,no,id,svhn_ox,id,-0.009803282096982,ood,ood,ox_22,id
3,ox_23_e5_p9,ox,5,9,id,8140.9228515625,0.91635525,Not a Street View House Number,Digit 9,?,0,0,no,id,svhn_ox,id,-0.0160788968205451,id,id,ox_23,id
4,ox_24_e5_p6,ox,5,6,id,8385.9619140625,0.6696496,Digit 5,Digit 5,id,1,1,yes,id,svhn_ox,id,-0.0166291184723377,id,id,ox_24,id
4,ox_25_e5_p6,ox,5,6,id,7968.45947265625,0.76798123,Digit 5,Digit 5,id,1,1,yes,id,svhn_ox,id,-0.0073764268308877,id,id,ox_25,id
5,ox_26_e5_p3,ox,5,3,id,9213.888671875,0.7074313,Digit 5,Digit 5,id,1,1,yes,id,svhn_ox,id,-0.0138327814638614,id,id,ox_26,id
5,ox_27_e5_p4,ox,5,4,id,10030.267578125,0.40774533,Digit 6,Digit 1,id,0,0,no,id,svhn_ox,id,-0.0196191892027854,ood,id,ox_27,id
6,ox_28_e5_p6,ox,5,6,id,9431.4296875,0.7280643,Not a Street View House Number,Not a Street View House Number,ood,0,0,no,id,svhn_ox,id,-0.0147444736212491,ood,id,ox_28,id
6,ox_29_e5_p3,ox,5,3,id,8391.0087890625,0.9329679,Digit 5,Digit 3,id,1,0,,id,svhn_ox,id,0.0027677733451128,id,ood,ox_29,id
1,ox_3_e5_p6,ox,5,6,id,9590.12890625,0.6571158,Not a Street View House Number,Not a Street View House Number,ood,0,0,no,id,svhn_ox,id,0.0063637588173151,ood,ood,ox_3,id
7,ox_30_e5_p3,ox,5,3,id,8318.1474609375,0.9235902,Digit 5,Digit 5,id,1,1,yes,id,svhn_ox,id,0.0008826795965433,ood,id,ox_30,id
7,ox_31_e5_p6,ox,5,6,id,7850.29052734375,1.0428176,Digit 6,Digit 6,id,0,0,no,id,svhn_ox,id,-0.0014781579375267,ood,ood,ox_31,id
8,ox_32_e5_p6,ox,5,6,id,7581.36962890625,0.82622933,Not a Street View House Number,Not a Street View House Number,ood,0,0,no,id,svhn_ox,id,-0.0090740546584129,ood,ood,ox_32,id
8,ox_33_e5_p9,ox,5,9,id,6881.89306640625,1.6684622,Digit 9,Not a Street View House Number,?,0,0,no,id,svhn_ox,id,-0.0143053531646728,id,id,ox_33,id
9,ox_34_e5_p6,ox,5,6,id,9015.513671875,0.5902766,Digit 5,Digit 5,id,1,1,yes,id,svhn_ox,id,-0.0149634629487991,id,id,ox_34,id
9,ox_35_e5_p3,ox,5,3,id,9841.462890625,0.6890613,Not a Street View House Number,Digit 5,?,0,1,,id,svhn_ox,id,-0.0172559097409248,ood,id,ox_35,id
10,ox_36_e5_p6,ox,5,6,id,9522.3125,0.6484948,Digit 5,Digit 5,id,1,1,yes,id,svhn_ox,id,-0.0135320033878088,id,id,ox_36,id
10,ox_37_e5_p6,ox,5,6,id,7411.5791015625,1.2801363,Digit 5,Digit 5,id,1,1,yes,id,svhn_ox,id,0.0005039852112531,id,id,ox_37,id
11,ox_38_e5_p3,ox,5,3,id,8078.7509765625,0.68713254,Digit 5,Digit 5,id,1,1,yes,id,svhn_ox,id,-0.0109367500990629,id,id,ox_38,id
11,ox_39_e5_p3,ox,5,3,id,9804.1142578125,0.38016552,Digit 0,Digit 5,id,0,1,,id,svhn_ox,id,0.0050540883094072,ood,ood,ox_39,id
12,ox_4_e5_p9,ox,5,9,id,7402.08642578125,1.1802608,Digit 5,Digit 9,id,1,0,,id,svhn_ox,id,-0.0082152038812637,id,ood,ox_4,id
13,ox_40_e5_p6,ox,5,6,id,6725.01904296875,1.6692779,Digit 5,Digit 5,id,1,1,yes,id,svhn_ox,id,-0.0081960577517747,ood,id,ox_40,id
13,ox_41_e5_p7,ox,5,7,id,8743.8837890625,0.7875516,Not a Street View House Number,Digit 8,?,0,0,no,id,svhn_ox,id,-0.0098286494612693,ood,ood,ox_41,id
14,ox_42_e5_p6,ox,5,6,id,10443.1474609375,0.50837696,Digit 3,Not a Street View House Number,?,0,0,no,id,svhn_ox,id,-0.0047375466674566,ood,id,ox_42,id
14,ox_43_e5_p6,ox,5,6,id,10181.724609375,0.4790413,Digit 5,Digit 5,id,1,1,yes,id,svhn_ox,id,-0.0139075648039579,id,id,ox_43,id
15,ox_44_e5_p3,ox,5,3,id,8092.27294921875,0.67328966,Digit 3,Digit 5,id,0,1,,id,svhn_ox,id,-0.0131161734461784,id,id,ox_44,id
15,ox_45_e5_p1,ox,5,1,id,7588.96484375,1.0321131,Digit 5,Digit 1,id,1,0,,id,svhn_ox,id,0.0032880660146474,id,id,ox_45,id
16,ox_46_e5_p6,ox,5,6,id,9456.6279296875,0.4981423,Not a Street View House Number,Digit 5,?,0,1,,id,svhn_ox,id,-0.0145035777240991,ood,id,ox_46,id
16,ox_47_e5_p6,ox,5,6,id,8204.7978515625,0.943264,Digit 5,Digit 5,id,1,1,yes,id,svhn_ox,id,-0.0131994076073169,id,id,ox_47,id
17,ox_48_e5_p6,ox,5,6,id,9093.376953125,0.6683631,Digit 5,Digit 5,id,1,1,yes,id,svhn_ox,id,-0.0193518176674842,id,id,ox_48,id
17,ox_49_e5_p7,ox,5,7,id,7997.61279296875,1.0580531,Digit 0,Digit 5,id,0,1,,id,svhn_ox,id,0.0132789742201566,id,ood,ox_49,id
12,ox_5_e5_p6,ox,5,6,id,10595.193359375,0.39134833,Digit 5,Digit 5,id,1,1,yes,id,svhn_ox,id,-0.0101328771561384,ood,ood,ox_5,id
18,ox_50_e5_p3,ox,5,3,id,9552.6513671875,0.8113442,Not a Street View House Number,Not a Street View House Number,ood,0,0,no,id,svhn_ox,id,-0.0016428269445896,ood,id,ox_50,id
18,ox_51_e5_p6,ox,5,6,id,8397.751953125,0.88928545,Digit 0,Not a Street View House Number,?,0,0,no,id,svhn_ox,id,-0.0075454246252775,ood,id,ox_51,id
19,ox_52_e5_p9,ox,5,9,id,8588.1787109375,0.7746794,Digit 5,Digit 5,id,1,1,yes,id,svhn_ox,id,-0.0103126876056194,id,id,ox_52,id
19,ox_53_e5_p6,ox,5,6,id,8708.2998046875,0.86654043,Digit 6,Digit 5,id,0,1,,id,svhn_ox,id,-0.0203771591186523,id,id,ox_53,id
20,ox_54_e5_p6,ox,5,6,id,8528.5615234375,0.82513714,Not a Street View House Number,Digit 5,?,0,1,,id,svhn_ox,id,0.0038637649267911,ood,id,ox_54,id
20,ox_55_e5_p3,ox,5,3,id,8902.466796875,0.56157017,Digit 3,Digit 3,id,0,0,no,id,svhn_ox,id,-0.0164329912513494,id,id,ox_55,id
21,ox_56_e5_p6,ox,5,6,id,7904.54833984375,0.8046567,Digit 6,Digit 5,id,0,1,,id,svhn_ox,id,-0.0090986508876085,id,id,ox_56,id
21,ox_57_e5_p9,ox,5,9,id,8078.1845703125,1.1563116,Digit 9,Digit 6,id,0,0,no,id,svhn_ox,id,-0.0001586209982633,ood,id,ox_57,id
22,ox_58_e5_p3,ox,5,3,id,9064.0224609375,0.6229679,Not a Street View House Number,Not a Street View House Number,ood,0,0,no,id,svhn_ox,id,-0.0114038456231355,id,id,ox_58,id
22,ox_59_e5_p9,ox,5,9,id,9763.6884765625,0.51192755,Digit 5,Digit 5,id,1,1,yes,id,svhn_ox,id,-0.015702910721302,id,id,ox_59,id
23,ox_6_e5_p9,ox,5,9,id,10466.251953125,0.4511346,Digit 3,Not a Street View House Number,?,0,0,no,id,svhn_ox,id,-0.0118775852024555,ood,ood,ox_6,id
24,ox_60_e5_p7,ox,5,7,id,8059.47216796875,0.7551764,Not a Street View House Number,Digit 8,?,0,0,no,id,svhn_ox,id,0.0001393277198076,ood,id,ox_60,id
24,ox_61_e5_p6,ox,5,6,id,7700.39990234375,0.85467935,Digit 5,Digit 6,id,1,0,,id,svhn_ox,id,-0.0126245245337486,ood,ood,ox_61,id
25,ox_62_e5_p6,ox,5,6,id,7986.30859375,0.99345183,Digit 5,Digit 5,id,1,1,yes,id,svhn_ox,id,-0.0009844992309808,id,id,ox_62,id
25,ox_63_e5_p2,ox,5,2,id,9777.923828125,0.81714654,Digit 5,Digit 5,id,1,1,yes,id,svhn_ox,id,-0.0065113585442304,ood,id,ox_63,id
26,ox_64_e5_p9,ox,5,9,id,10580.4404296875,0.43631268,Digit 5,Digit 5,id,1,1,yes,id,svhn_ox,id,-0.0169801171869039,id,id,ox_64,id
26,ox_65_e5_p2,ox,5,2,id,8322.361328125,0.79591346,Digit 5,Digit 5,id,1,1,yes,id,svhn_ox,id,-0.012381937354803,id,id,ox_65,id
27,ox_66_e5_p3,ox,5,3,id,10814.53515625,0.3368484,Not a Street View House Number,Not a Street View House Number,ood,0,0,no,id,svhn_ox,id,-0.0153211364522576,ood,ood,ox_66,id
27,ox_67_e5_p9,ox,5,9,id,9618.591796875,0.46700013,Digit 5,Digit 5,id,1,1,yes,id,svhn_ox,id,-0.0053001996129751,id,id,ox_67,id
28,ox_68_e5_p8,ox,5,8,id,8928.666015625,0.87193066,Digit 5,Digit 5,id,1,1,yes,id,svhn_ox,id,-0.0172019340097904,ood,id,ox_68,id
28,ox_69_e5_p9,ox,5,9,id,10281.9951171875,0.41877118,Digit 5,Digit 5,id,1,1,yes,id,svhn_ox,id,-0.0180510096251964,id,id,ox_69,id
23,ox_7_e5_p6,ox,5,6,id,9002.1650390625,0.6651781,Digit 5,Not a Street View House Number,?,1,0,,id,svhn_ox,id,-0.0156006347388029,id,id,ox_7,id
29,ox_70_e5_p6,ox,5,6,id,9355.7861328125,0.72179914,Digit 6,Digit 5,id,0,1,,id,svhn_ox,id,-0.0133974086493253,id,ood,ox_70,id
29,ox_71_e5_p6,ox,5,6,id,9760.533203125,0.6244971,Not a Street View House Number,Not a Street View House Number,ood,0,0,no,id,svhn_ox,id,-0.0186797175556421,ood,ood,ox_71,id
30,ox_72_e5_p3,ox,5,3,id,8690.4775390625,0.73732364,Digit 2,Digit 5,id,0,1,,id,svhn_ox,id,-0.012173656374216,id,ood,ox_72,id
30,ox_73_e5_p8,ox,5,8,id,9465.5859375,0.5560464,Digit 5,Digit 8,id,1,0,,id,svhn_ox,id,-0.0028495881706476,id,id,ox_73,id
31,ox_74_e5_p9,ox,5,9,id,8820.9091796875,0.8400643,Digit 5,Not a Street View House Number,?,1,0,,id,svhn_ox,id,-0.0169845782220363,id,id,ox_74,id
31,ox_75_e5_p6,ox,5,6,id,9966.4892578125,0.4374411,Digit 8,Not a Street View House Number,?,0,0,no,id,svhn_ox,id,-0.0174643732607364,id,id,ox_75,id
32,ox_76_e5_p3,ox,5,3,id,7608.27783203125,1.2092162,Digit 5,Not a Street View House Number,?,1,0,,id,svhn_ox,id,-0.0096864849328994,ood,ood,ox_76,id
32,ox_77_e5_p6,ox,5,6,id,9585.21875,0.51802695,Digit 5,Not a Street View House Number,?,1,0,,id,svhn_ox,id,0.0145624633878469,ood,id,ox_77,id
33,ox_78_e5_p6,ox,5,6,id,8182.97021484375,0.8910068,Digit 5,Digit 6,id,1,0,,id,svhn_ox,id,-0.017024677246809,id,ood,ox_78,id
33,ox_79_e5_p8,ox,5,8,id,8254.072265625,0.9354902,Digit 8,Digit 5,id,0,1,,id,svhn_ox,id,-0.0123343840241432,id,id,ox_79,id
34,ox_8_e5_p6,ox,5,6,id,8127.1181640625,0.87606543,Digit 5,Digit 5,id,1,1,yes,id,svhn_ox,id,-0.0164903625845909,id,id,ox_8,id
35,ox_80_e5_p3,ox,5,3,id,10341.0673828125,0.50140387,Digit 3,Digit 3,id,0,0,no,id,svhn_ox,id,-0.0044772736728191,ood,id,ox_80,id
35,ox_81_e5_p1,ox,5,1,id,10133.8115234375,0.32930273,Not a Street View House Number,Digit 4,?,0,0,no,id,svhn_ox,id,-0.0168740171939134,ood,id,ox_81,id
36,ox_82_e5_p3,ox,5,3,id,10057.8916015625,0.47859132,Digit 3,Not a Street View House Number,?,0,0,no,id,svhn_ox,id,-0.0075515136122703,id,id,ox_82,id
36,ox_83_e5_p6,ox,5,6,id,7980.060546875,0.8751224,Digit 5,Not a Street View House Number,?,1,0,,id,svhn_ox,id,-0.0015344265848398,id,ood,ox_83,id
37,ox_84_e5_p6,ox,5,6,id,7443.1357421875,1.027558,Digit 5,Digit 5,id,1,1,yes,id,svhn_ox,id,0.0005039852112531,id,id,ox_84,id
37,ox_85_e5_p4,ox,5,4,id,9969.236328125,0.5015582,Not a Street View House Number,Digit 5,?,0,1,,id,svhn_ox,id,-0.00955306366086,id,id,ox_85,id
38,ox_86_e5_p9,ox,5,9,id,9367.048828125,0.7616484,Digit 5,Digit 9,id,1,0,,id,svhn_ox,id,-0.0159611329436302,id,id,ox_86,id
38,ox_87_e5_p9,ox,5,9,id,7046.8310546875,1.5433848,Digit 5,Digit 6,id,1,0,,id,svhn_ox,id,-0.0147992707788944,id,id,ox_87,id
39,ox_88_e5_p3,ox,5,3,id,10385.080078125,0.48344058,Digit 3,Not a Street View House Number,?,0,0,no,id,svhn_ox,id,0.0010963585227727,id,id,ox_88,id
39,ox_89_e5_p6,ox,5,6,id,9133.2412109375,0.7982207,Digit 3,Not a Street View House Number,?,0,0,no,id,svhn_ox,id,-0.0021966900676488,ood,id,ox_89,id
34,ox_9_e5_p3,ox,5,3,id,8106.43701171875,0.9875485,Digit 3,Digit 5,id,0,1,,id,svhn_ox,id,-0.0179971810430288,id,ood,ox_9,id
40,ox_90_e5_p3,ox,5,3,id,9310.728515625,0.6621562,Not a Street View House Number,Not a Street View House Number,ood,0,0,no,id,svhn_ox,id,-0.0154933417215943,id,id,ox_90,id
40,ox_91_e5_p3,ox,5,3,id,9473.53515625,0.5985752,Not a Street View House Number,Not a Street View House Number,ood,0,0,no,id,svhn_ox,id,-0.0130411852151155,id,ood,ox_91,id
41,ox_92_e5_p3,ox,5,3,id,9583.4951171875,0.5133555,Digit 5,Not a Street View House Number,?,1,0,,id,svhn_ox,id,-0.0036605112254619,ood,id,ox_92,id
41,ox_93_e5_p3,ox,5,3,id,8351.646484375,0.699726,Digit 2,Digit 2,id,0,0,no,id,svhn_ox,id,0.0005302149802446,id,id,ox_93,id
42,ox_94_e5_p9,ox,5,9,id,10158.0244140625,0.50057435,Not a Street View House Number,Not a Street View House Number,ood,0,0,no,id,svhn_ox,id,-0.0139567404985427,id,id,ox_94,id
42,ox_95_e5_p3,ox,5,3,id,9905.890625,0.50093484,Digit 3,Digit 5,id,0,1,,id,svhn_ox,id,-0.0170697458088397,id,id,ox_95,id
43,ox_96_e5_p3,ox,5,3,id,6671.41162109375,1.3476288,Digit 3,Digit 3,id,0,0,no,id,svhn_ox,id,-0.00105538405478,id,id,ox_96,id
43,ox_97_e5_p3,ox,5,3,id,8419.0712890625,1.0013607,Digit 5,Digit 5,id,1,1,yes,id,svhn_ox,id,0.006671005859971,id,id,ox_97,id
44,ox_98_e5_p6,ox,5,6,id,9690.046875,0.6859782,Digit 5,Digit 5,id,1,1,yes,id,svhn_ox,id,-0.0171538665890693,id,id,ox_98,id
44,ox_99_e5_p6,ox,5,6,ood,4181.96630859375,4.1056137,Digit 6,Digit 6,id,0,0,no,id,svhn_ox,id,0.0005390141159296,id,ood,ox_99,id
0,sv_0_e5_p3,sv,5,3,id,9261.9765625,0.5123947,Digit 8,Digit 3,id,0,0,no,id,svhn_sv,id,-0.0180226303637027,id,id,sv_0,id
0,sv_1_e5_p6,sv,5,6,id,10313.466796875,0.3740588,Digit 6,Digit 6,id,0,0,no,id,svhn_sv,id,-0.0125424526631832,id,ood,sv_1,id
45,sv_10_e5_p8,sv,5,8,id,10586.4072265625,0.20764154,Digit 8,Digit 8,id,0,0,no,id,svhn_sv,id,-0.0200078971683979,id,ood,sv_10,id
45,sv_11_e5_p6,sv,5,6,id,10756.724609375,0.2948011,Digit 5,Digit 6,id,1,0,,id,svhn_sv,id,-0.0181521214544773,id,id,sv_11,id
46,sv_12_e5_p7,sv,5,7,id,9305.5888671875,0.5483832,Digit 1,Digit 1,id,0,0,no,id,svhn_sv,id,-0.0110274981707334,id,ood,sv_12,id
46,sv_13_e5_p2,sv,5,2,id,8116.595703125,0.8688329,Digit 8,Not a Street View House Number,?,0,0,no,id,svhn_sv,id,-0.0130268763750791,id,ood,sv_13,id
47,sv_14_e5_p3,sv,5,3,id,8257.216796875,0.72638977,Digit 1,Not a Street View House Number,?,0,0,no,id,svhn_sv,id,-0.0148294772952795,id,ood,sv_14,id
47,sv_15_e5_p1,sv,5,1,id,10420.953125,0.2809747,Digit 1,Not a Street View House Number,?,0,0,no,id,svhn_sv,id,-0.0084245018661022,ood,ood,sv_15,id
48,sv_16_e5_p7,sv,5,7,id,11156.52734375,0.27786922,Digit 7,Digit 7,id,0,0,no,id,svhn_sv,id,-0.0186589695513248,ood,ood,sv_16,id
48,sv_17_e5_p3,sv,5,3,id,10432.6748046875,0.39784425,Digit 1,Digit 3,id,0,0,no,id,svhn_sv,id,-0.0184922087937593,ood,ood,sv_17,id
49,sv_18_e5_p3,sv,5,3,id,9234.7646484375,0.69056076,Digit 3,Digit 3,id,0,0,no,id,svhn_sv,id,-0.0200243405997753,id,id,sv_18,id
49,sv_19_e5_p3,sv,5,3,id,10548.1572265625,0.29290533,Digit 5,Not a Street View House Number,?,1,0,,id,svhn_sv,id,-0.0189356971532106,ood,ood,sv_19,id
1,sv_2_e5_p3,sv,5,3,id,9083.8916015625,0.57792777,Not a Street View House Number,Digit 5,?,0,1,,id,svhn_sv,id,-0.0071357656270265,ood,id,sv_2,id
2,sv_20_e5_p8,sv,5,8,id,10472.19921875,0.32231477,Digit 8,Digit 8,id,0,0,no,id,svhn_sv,id,-0.0179351549595594,ood,id,sv_20,id
2,sv_21_e5_p6,sv,5,6,id,10406.4091796875,0.33224973,Digit 8,Digit 8,id,0,0,no,id,svhn_sv,id,-0.0205857045948505,id,ood,sv_21,id
3,sv_22_e5_p6,sv,5,6,id,10524.021484375,0.42901257,Digit 5,Digit 5,id,1,1,yes,id,svhn_sv,id,-0.0176798440515995,id,ood,sv_22,id
3,sv_23_e5_p2,sv,5,2,id,10700.4423828125,0.40180573,Not a Street View House Number,Digit 1,?,0,0,no,id,svhn_sv,id,-0.0218477752059698,ood,id,sv_23,id
4,sv_24_e5_p8,sv,5,8,id,7966.91064453125,1.0351617,Digit 8,Digit 8,id,0,0,no,id,svhn_sv,id,-0.0187932681292295,id,ood,sv_24,id
4,sv_25_e5_p8,sv,5,8,id,10271.9423828125,0.33827367,Digit 1,Digit 0,id,0,0,no,id,svhn_sv,id,-0.0123622119426727,ood,ood,sv_25,id
5,sv_26_e5_p3,sv,5,3,id,9174.8203125,0.556031,Digit 3,Digit 3,id,0,0,no,id,svhn_sv,id,-0.0185329429805278,id,id,sv_26,id
5,sv_27_e5_p6,sv,5,6,id,8428.7060546875,0.83967125,Digit 6,Digit 6,id,0,0,no,id,svhn_sv,id,-0.0157051403075456,id,ood,sv_27,id
6,sv_28_e5_p1,sv,5,1,id,10022.681640625,0.4184419,Digit 1,Digit 1,id,0,0,no,id,svhn_sv,id,-0.0211483221501112,id,id,sv_28,id
6,sv_29_e5_p1,sv,5,1,id,8759.24609375,0.6915203,Digit 1,Not a Street View House Number,?,0,0,no,id,svhn_sv,id,-0.0163361895829439,ood,id,sv_29,id
1,sv_3_e5_p3,sv,5,3,id,10583.138671875,0.35131007,Digit 3,Digit 3,id,0,0,no,id,svhn_sv,id,-0.0145207084715366,id,id,sv_3,id
7,sv_30_e5_p3,sv,5,3,id,9877.1396484375,0.53019613,Digit 5,Digit 3,id,1,0,,id,svhn_sv,id,-0.0178340710699558,id,id,sv_30,id
7,sv_31_e5_p9,sv,5,9,id,6748.5576171875,1.3039471,Digit 5,Digit 9,id,1,0,,id,svhn_sv,id,-0.0220695957541465,id,ood,sv_31,id
8,sv_32_e5_p4,sv,5,4,id,9967.15234375,0.37725806,Digit 1,Not a Street View House Number,?,0,0,no,id,svhn_sv,id,-0.0132690295577049,ood,ood,sv_32,id
8,sv_33_e5_p3,sv,5,3,id,11083.80859375,0.25562143,Not a Street View House Number,Not a Street View House Number,ood,0,0,no,id,svhn_sv,id,-0.0188293978571891,ood,ood,sv_33,id
9,sv_34_e5_p3,sv,5,3,id,8399.9189453125,0.7036054,Digit 3,Digit 3,id,0,0,no,id,svhn_sv,id,-0.0217756144702434,id,ood,sv_34,id
9,sv_35_e5_p3,sv,5,3,id,10527.21875,0.38285595,Not a Street View House Number,Digit 5,?,0,1,,id,svhn_sv,id,-0.0164817851036787,id,id,sv_35,id
10,sv_36_e5_p3,sv,5,3,id,10112.107421875,0.47602594,Digit 3,Digit 5,id,0,1,,id,svhn_sv,id,-0.0185372177511453,id,id,sv_36,id
10,sv_37_e5_p3,sv,5,3,id,9546.056640625,0.5682818,Digit 5,Digit 5,id,1,1,yes,id,svhn_sv,id,-0.0188088379800319,id,id,sv_37,id
11,sv_38_e5_p3,sv,5,3,id,5599.35107421875,2.8012764,Digit 2,Digit 2,id,0,0,no,id,svhn_sv,id,-0.0131702739745378,id,ood,sv_38,id
11,sv_39_e5_p0,sv,5,0,id,7679.1552734375,1.1321648,Digit 0,Digit 6,id,0,0,no,id,svhn_sv,id,-0.0085538122802972,ood,id,sv_39,id
12,sv_4_e5_p8,sv,5,8,id,10807.8837890625,0.24957712,Digit 8,Digit 8,id,0,0,no,id,svhn_sv,id,-0.0163620673120021,id,id,sv_4,id
13,sv_40_e5_p9,sv,5,9,id,9709.140625,0.47025424,Digit 5,Digit 8,id,1,0,,id,svhn_sv,id,-0.022010276094079,ood,ood,sv_40,id
13,sv_41_e5_p3,sv,5,3,id,10329.4169921875,0.24396077,Not a Street View House Number,Digit 8,?,0,0,no,id,svhn_sv,id,-0.0169236287474632,ood,ood,sv_41,id
14,sv_42_e5_p8,sv,5,8,id,10238.697265625,0.3430397,Not a Street View House Number,Digit 8,?,0,0,no,id,svhn_sv,id,-0.0170674547553062,ood,ood,sv_42,id
14,sv_43_e5_p2,sv,5,2,id,8784.6923828125,0.86965764,Digit 2,Digit 2,id,0,0,no,id,svhn_sv,id,-0.0136777833104133,id,ood,sv_43,id
15,sv_44_e5_p1,sv,5,1,id,10815.4833984375,0.21949697,Digit 1,Digit 1,id,0,0,no,id,svhn_sv,id,-0.0211123879998922,ood,ood,sv_44,id
15,sv_45_e5_p2,sv,5,2,id,9833.283203125,0.3686355,Digit 2,Digit 2,id,0,0,no,id,svhn_sv,id,-0.0132192727178335,id,ood,sv_45,id
16,sv_46_e5_p3,sv,5,3,id,11348.3544921875,0.29263473,Not a Street View House Number,Digit 3,?,0,0,no,id,svhn_sv,id,-0.0161846093833446,ood,ood,sv_46,id
16,sv_47_e5_p9,sv,5,9,id,9492.046875,0.40844417,Not a Street View House Number,Digit 5,?,0,1,,id,svhn_sv,id,-0.0171496868133544,id,ood,sv_47,id
17,sv_48_e5_p3,sv,5,3,id,9391.76171875,0.4473855,Digit 9,Digit 3,id,0,0,no,id,svhn_sv,id,-0.0179675873368978,id,ood,sv_48,id
